가맹점구분번호,가맹점주소,가맹점명,가맹점지역,업종,상권,가맹점 운영개월수 구간,매출금액 구간,매출건수 구간,유니크 고객 수 구간,객단가 구간,취소율 구간,배달매출금액 비율,동일 업종 매출금액 비율,동일 업종 매출건수 비율,동일 업종 내 매출 순위 비율,동일 상권 내 매출 순위 비율,남성 20대이하 고객 비중,남성 30대 고객 비중,남성 40대 고객 비중,남성 50대 고객 비중,남성 60대이상 고객 비중,여성 20대이하 고객 비중,여성 30대 고객 비중,여성 40대 고객 비중,여성 50대 고객 비중,여성 60대이상 고객 비중,재방문 고객 비중,신규 고객 비중,거주 이용 고객 비율,직장 이용 고객 비율,유동인구 이용 고객 비율
3D7A63FFA7,서울특별시 성동구 무수막길 85,토핑**,서울 성동구,양식,신금호,4,4,4,4,3,1,81.90416666666667,17.325000000000003,27.233333333333334,51.608333333333334,49.6375,4.202466666666667,9.989791666666667,10.881416666666667,17.758991666666667,13.238054166666666,2.9225333333333334,7.926875,8.23525,13.841008333333333,11.0036125,29.423750000000002,5.1745833333333335,65.29166666666667,6.370833333333334,28.34583333333333
3D85779307,서울특별시 성동구 용답중앙13길 3,안가****,서울 성동구,한식-육류/고기,답십리,3,4,4,4,4,1,0.0,38.24583333333333,51.3625,42.295833333333334,38.49166666666667,9.733466666666667,9.147166666666667,12.056008333333333,14.901566666666668,22.749100000000002,4.3623666666666665,4.2236666666666665,5.535658333333334,6.785933333333333,10.480066666666666,35.22833333333333,6.918333333333333,30.81666666666667,22.583333333333332,46.59583333333333
3D8F0EC508,서울특별시 성동구 마조로5길 4-16,완미********,서울 성동구,한식-육류/고기,한양대,5,3,3,3,2,3,11.529411764705882,183.4470588235294,89.47058823529412,21.611764705882354,38.21176470588235,30.599747058823528,19.05599411764706,6.510864705882352,7.801817647058824,1.8635117647058823,13.112017647058822,8.196947058823529,2.8009,3.3746529411764707,0.8129588235294117,5.960588235294117,17.989411764705885,24.476470588235294,7.96470588235294,61.66470588235293
3D972997F9,서울특별시 성동구 행당로1길 7,국가****,서울 성동구,백반/가정식,신금호,4,5,5,5,4,2,51.337500000000006,4.916666666666667,5.654166666666667,70.15833333333333,0.0,6.8732291666666665,12.511933333333333,19.4738,14.7302625,8.886604166666666,4.243437500000001,7.254733333333332,11.722033333333334,9.0447375,5.259229166666667,13.091666666666667,5.760833333333333,36.06666666666667,4.166666666666667,30.599999999999998
3DB47F6D25,서울 성동구 왕십리로 296-1,학다*,서울 성동구,카페,왕십리,2,6,5,5,5,3,0.0,1.4166666666666667,0.7041666666666667,86.01666666666667,78.25833333333334,4.752587500000001,0.15831666666666666,3.198433333333333,5.009525,51.89897916666667,2.4599124999999997,0.08751666666666666,1.2849,2.557141666666667,28.596854166666667,24.363333333333333,7.070416666666667,17.358333333333334,3.470833333333333,37.50416666666667
3DD6585AD5,서울 성동구 상원길 54,이흥***,서울 성동구,한식-육류/고기,뚝섬,1,2,3,3,3,3,18.279166666666665,220.85416666666666,160.375,7.3125,12.516666666666667,10.331008333333333,23.02660416666667,18.420704166666667,11.101208333333334,7.147479166666667,4.431491666666667,9.8400625,7.891795833333333,4.782125,3.0358541666666667,29.059583333333332,6.339166666666667,29.970833333333335,38.12916666666667,31.904166666666665
3DDD63B1FA,서울특별시 성동구 서울숲2길 8-7,리글*,서울 성동구,카페,뚝섬,5,4,3,3,4,2,0.0,38.454166666666666,120.17916666666666,40.13333333333333,0.0,16.251941666666667,10.3108375,3.06595,3.031979166666667,0.8949333333333332,31.948058333333336,20.5891625,6.14655,5.9930208333333335,1.7842333333333333,12.104583333333332,9.030833333333334,10.870833333333334,9.016666666666666,80.11666666666666
3DE56E2069,서울특별시 성동구 왕십리광장로 6,방배********,서울 성동구,분식,왕십리,6,3,2,2,4,3,35.4875,205.3125,238.25,37.6875,47.2,7.7035,11.5320125,10.084087499999999,8.6457625,4.7281249999999995,10.3215,15.355487499999999,13.640912499999999,11.5417375,6.434375,23.06125,34.125,50.1125,12.05,37.825
3DE5786D97,서울특별시 성동구 서울숲2길 8,위켄********************,서울 성동구,카페,뚝섬,5,4,3,3,5,2,0.0,80.63888888888889,65.18333333333334,40.611111111111114,0.0,14.681966666666666,16.349766666666667,7.031311111111111,4.135766666666666,1.42435,18.96803333333333,21.089122222222223,9.1298,5.347566666666666,1.8312055555555555,8.389444444444443,21.890555555555554,14.78888888888889,11.677777777777777,73.5111111111111
3DFABAA899,서울특별시 성동구 마장로35다길 9,예농***,서울 성동구,축산물,마장동,6,6,6,6,4,4,0.0,2.49,0.39,82.52,66.78,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,10.0
3E09B1E315,서울특별시 성동구 왕십리로24길 39-1,황토**,서울 성동구,한식-육류/고기,왕십리,4,5,5,5,4,3,0.0,14.537500000000001,18.275,60.15416666666667,58.670833333333334,4.0363875,7.3261,7.037158333333334,33.83734583333333,18.947279166666664,1.5927791666666666,3.1072333333333333,2.9878416666666667,13.5709875,7.5818875,25.6275,7.609583333333333,36.375,10.6875,19.612499999999997
3E2F41A5CB,서울 성동구 왕십리로 223-1.,한양***,서울 성동구,한식-단품요리일반,한양대,3,3,3,3,4,2,0.0,112.87083333333334,169.82083333333333,16.508333333333333,38.483333333333334,46.54274583333333,10.343,4.379454166666666,9.8037875,2.297670833333333,16.936420833333333,3.757,1.5872125000000001,3.5462125,0.8231625,34.66125,5.746666666666666,28.016666666666666,13.758333333333333,58.233333333333334
3E36C045C0,서울 성동구 마장로37길 53.,한일***,서울 성동구,축산물,마장동,3,5,6,6,5,5,0.0,13.591666666666667,4.079166666666667,70.85416666666667,59.270833333333336,0.0,0.43130833333333335,18.92595,15.701870833333333,19.487524999999998,0.0,0.602025,12.399049999999999,15.152295833333334,17.295808333333333,7.560833333333333,10.339583333333334,13.212499999999999,0.0,15.954166666666667
3E61C339E2,서울  성동구  마장동,세화**,서울 성동구,축산물,마장동,1,3,5,5,3,4,0.0,288.0541666666667,14.458333333333334,4.170833333333333,0.0,0.33898333333333336,1.4728791666666667,7.718804166666668,7.3391416666666665,8.7624125,1.1235166666666665,4.460454166666667,20.302029166666667,22.75669166666667,25.7250875,42.92791666666667,3.5637500000000006,12.791666666666666,2.183333333333333,51.69166666666667
3E65F94B3C,서울 성동구 성덕정11길 22.,한남***********,서울 성동구,요리주점,성수,2,5,5,5,4,3,11.966666666666667,4.658333333333333,6.458333333333333,78.27083333333333,58.012499999999996,14.600924999999998,14.991525,6.769216666666667,3.5289374999999996,2.951216666666667,20.444908333333334,18.829308333333334,9.064116666666667,4.554395833333333,4.269616666666667,18.223333333333333,3.718333333333333,27.054166666666667,14.341666666666665,37.770833333333336
3E6DB9DC69,서울특별시 성동구 왕십리로21길 30,미각*****,서울 성동구,한식-육류/고기,왕십리,6,4,5,4,2,1,0.0,53.18888888888889,27.322222222222223,49.65555555555555,51.666666666666664,1.467611111111111,5.917722222222221,7.917122222222223,24.2937,11.341377777777778,1.2990555555555556,5.782277777777778,7.582877777777777,23.250744444444443,11.158622222222222,21.42888888888889,30.76555555555555,67.36666666666666,5.044444444444444,27.588888888888885
3E82760740,서울특별시 성동구 왕십리로22길 6,감성**,서울 성동구,호프/맥주,왕십리,4,1,2,1,3,3,0.0,484.9416666666667,645.4416666666667,1.3125,6.745833333333334,21.815970833333335,19.7867,9.593408333333334,8.074020833333334,2.9631458333333334,13.259029166666666,12.004966666666668,5.814925,4.892645833333334,1.7951875,10.824583333333333,7.354166666666667,26.429166666666667,7.3374999999999995,66.23333333333333
3E96264C22,서울  성동구  홍익동,맛나**,서울 성동구,한식-찌개/전골,왕십리,1,1,2,1,2,3,0.0,835.7291666666666,448.9166666666667,0.5458333333333333,1.9416666666666669,18.517783333333334,15.063304166666667,8.129758333333333,10.175779166666667,5.814616666666667,13.582216666666667,11.045029166666666,5.961908333333334,7.4617208333333345,4.26455,8.085833333333333,7.32375,21.241666666666667,5.404166666666667,73.3375
3EA2263A90,서울특별시 성동구 성수이로 71,성수**,서울 성동구,한식-육류/고기,성수,4,4,4,4,4,4,0.0,309.90833333333336,92.5375,16.09166666666667,15.754166666666666,18.308766666666667,12.536829166666667,3.6790458333333333,2.4056249999999997,0.9117124999999999,24.053733333333334,16.4923375,4.770954166666666,3.1235416666666667,1.2091208333333334,4.017083333333334,3.0145833333333334,4.7125,3.3833333333333333,33.5625
3EB675E82D,서울  성동구  연무장길  45,혜성**,서울 성동구,분식,성수,2,2,2,3,4,2,0.0,316.6,210.14583333333334,5.354166666666667,14.420833333333333,14.657558333333334,17.8709375,13.339791666666667,13.113725,8.506075000000001,7.004941666666666,8.5790625,6.435208333333333,6.386275,4.089758333333333,30.567916666666665,8.202083333333334,12.704166666666667,27.670833333333334,59.633333333333326
3EBB8FF3EB,서울특별시 성동구 아차산로11길 26,침묵****,서울 성동구,와인바,성수,5,3,3,3,3,2,0.0,189.46666666666667,125.0,10.295833333333333,0.0,23.430575,6.231941666666667,0.9342916666666667,1.7979541666666665,0.29939166666666667,48.161091666666664,12.888891666666666,1.9407083333333333,3.722879166666667,0.6131083333333334,9.234166666666667,9.385,6.4375,5.737500000000001,87.81666666666666
3EC80135EF,서울 성동구 동일로 75-33,마포****,서울 성동구,한식-육류/고기,건대입구,1,4,5,5,2,2,0.0,29.75,18.637500000000003,43.479166666666664,0.0,9.473895833333334,5.8598291666666675,9.750341666666666,20.995808333333333,47.48885,0.5761041666666666,0.37350416666666664,0.7329916666666666,1.2833583333333332,3.4528166666666666,28.889166666666668,8.312083333333334,9.649999999999999,31.462500000000002,58.90416666666667
3EDB2D7A36,서울 성동구 고산자로 281.,왕십***,서울 성동구,포장마차,왕십리,2,4,4,4,3,1,0.0,40.145833333333336,34.4875,39.016666666666666,45.2625,4.193195833333333,5.538779166666667,9.148158333333333,29.115462499999996,34.7240125,0.8693041666666667,1.2153875,2.022675,6.076204166666667,7.105154166666667,33.142916666666665,6.628333333333334,2.779166666666667,3.0625,94.1625
3F033E596C,서울특별시 성동구 사근동길 53,하*,서울 성동구,베이커리,한양대,6,3,2,2,5,3,6.0,53.400000000000006,72.38333333333334,63.699999999999996,68.81666666666666,22.3631,8.563933333333333,4.215466666666667,3.83405,1.6462666666666665,32.8369,12.386066666666666,6.1012,5.599283333333334,2.4703999999999997,26.07,44.385,44.68333333333334,9.583333333333334,45.75
3F14DF48F3,서울특별시 성동구 무학로2길 16,스시****,서울 성동구,일식당,왕십리,5,2,4,4,1,2,0.0,176.96363636363634,63.25,23.386363636363637,20.945454545454545,21.558027272727273,22.61505,5.43985,3.1216136363636364,1.4343227272727275,18.1147,19.253131818181817,4.523786363636364,2.742022727272727,1.1747681818181819,6.4750000000000005,20.05409090909091,19.45909090909091,4.654545454545455,75.88181818181819
3F320BF290,서울 성동구 뚝섬로 321.,국수***,서울 성동구,한식-국수/만두,성수,2,3,3,3,4,3,0.0,105.40416666666667,286.03333333333336,15.229166666666666,0.0,12.066420833333332,17.610195833333332,10.173820833333332,9.710345833333333,4.646891666666667,10.187745833333333,14.852304166666666,8.5970125,8.1979875,3.940608333333333,31.165000000000003,5.421666666666667,22.870833333333334,30.508333333333333,34.12916666666667
3F3922C8C3,서울특별시 성동구 용답중앙길 42,본떡**,서울 성동구,분식,답십리,4,5,4,4,5,2,65.19583333333334,10.258333333333333,14.058333333333334,75.32083333333333,65.775,12.066879166666666,17.15025,7.130295833333333,8.283425000000001,7.9771374999999995,10.9872875,15.570583333333335,6.394704166666667,7.362408333333333,7.097862500000001,28.78166666666667,8.232083333333334,41.42916666666667,18.0375,40.52916666666667
3F3F64EAED,서울특별시 성동구 아차산로 18,어묵******,서울 성동구,식료품,뚝섬,5,2,1,1,5,2,0.0,253.24583333333334,1510.7583333333334,6.7875,12.120833333333332,9.582804166666667,12.483991666666666,8.744316666666668,6.755154166666667,3.2162249999999997,13.917195833333333,18.128508333333333,12.69735,9.8115125,4.671275,39.12708333333333,7.2979166666666675,28.3125,24.579166666666666,47.099999999999994
3F6CA06921,서울특별시 성동구 왕십리로31길 4,술래**,서울 성동구,한식-단품요리일반,왕십리,3,5,5,5,3,2,0.0,5.9625,3.2375,74.51249999999999,0.0,3.5142625,5.267670833333334,26.511466666666667,34.178470833333336,17.742716666666666,0.3815708333333333,0.9156625,3.7968666666666664,4.9298625000000005,2.7406166666666665,19.1,6.789166666666667,36.458333333333336,4.8583333333333325,37.84583333333333
3F9407A8C2,서울특별시 성동구 금호로13길 20,카페**,서울 성동구,카페,신금호,3,4,2,2,5,3,0.0,81.05000000000001,107.54166666666667,24.829166666666666,0.0,3.1470416666666665,10.008520833333334,10.944491666666666,11.040566666666667,9.494120833333334,3.9112916666666666,12.345645833333332,13.622175,13.717766666666666,11.772545833333332,39.85125,7.102916666666667,44.1125,4.1625,51.7375
3F995F0EF7,서울특별시 성동구 고산자로6가길 21,얼음********,서울 성동구,식료품,왕십리,5,4,1,2,5,1,0.0,69.26842105263158,312.6263157894737,19.8,0.0,8.801847368421052,11.289657894736841,16.723105263157894,8.322384210526316,3.9257894736842105,9.071836842105263,11.75771052631579,17.345315789473684,8.709194736842106,4.063684210526316,49.82684210526316,15.617894736842103,82.2578947368421,1.894736842105263,15.836842105263159
3FD4A26C54,서울특별시 성동구 독서당로 318,아이************,서울 성동구,아이스크림/빙수,금남시장,6,5,3,3,6,1,0.0,40.82,73.68,83.26,67.66,14.05706,9.338619999999999,13.68144,11.761199999999999,5.02102,12.06294,7.661379999999999,11.75856,10.338799999999999,4.31898,33.958,41.501999999999995,76.74,2.48,20.8
3FE023E09E,서울특별시 성동구 광나루로 306,브레***************,서울 성동구,카페,성수,5,4,4,4,4,4,0.0,30.4375,60.4625,54.68125,0.0,8.6458,19.20179375,8.7212875,6.222025,2.6192125,9.02295,20.89820625,8.8537125,6.915475,2.6682875,24.09,21.741875,9.21875,38.8,45.725
3FE6E9531A,서울특별시 성동구 무학로6길 25,원제**,서울 성동구,축산물,왕십리,4,4,4,4,4,1,0.0,20.283333333333335,45.80416666666667,50.51666666666667,52.775000000000006,0.36275833333333335,3.5118791666666667,4.122604166666666,14.522566666666668,16.974129166666668,0.5414083333333334,5.4797875,6.173229166666667,22.32326666666667,25.984204166666665,46.77,5.403333333333333,70.44583333333334,16.1875,13.366666666666667
3FEABA501A,서울특별시 성동구 상원길 50,도시******,서울 성동구,반찬,뚝섬,5,2,1,2,4,3,22.0,286.34736842105264,407.0473684210526,13.21578947368421,21.573684210526316,3.5822421052631577,7.752405263157895,6.2092,6.5388789473684215,4.6646368421052635,8.228284210526315,17.79496315789474,14.25395789473684,15.008489473684211,10.703784210526315,41.56421052631579,13.63842105263158,64.15263157894736,9.963157894736844,20.626315789473686
3FEEF8EC29,서울특별시 성동구 뚝섬로 427-8,헨리****,서울 성동구,카페,성수,6,5,5,4,5,6,0.0,19.6,43.75,84.85,0.0,5.598,4.976,3.421,1.244,0.311,12.402,11.024,7.579,2.756,0.689,5.77,50.0,5.0,7.0,38.0
40057A0E5A,서울특별시 성동구 왕십리로 66-10,벨라***,서울 성동구,양식,뚝섬,4,2,4,3,2,2,5.691666666666666,176.3125,80.04583333333333,8.195833333333333,0.0,10.773066666666667,14.490937500000001,7.624933333333333,6.7277249999999995,3.8801249999999996,14.160266666666667,18.850729166666667,9.887566666666666,8.676441666666667,4.919875,8.570833333333333,6.768750000000001,16.995833333333334,9.095833333333333,73.8875
400C105927,서울특별시 성동구 행당로1길 22,한랑**,서울 성동구,요리주점,신금호,5,5,5,5,4,3,4.305882352941176,8.935294117647059,9.629411764705882,69.69411764705882,0.0,4.421076470588235,6.8166705882352945,2.548194117647059,2.1236705882352944,0.0,19.949511764705882,37.112741176470585,11.522394117647059,9.611623529411764,0.0,27.978823529411766,19.311176470588236,46.61764705882353,1.9588235294117644,27.894117647058824
4011B78273,서울 성동구 금호로11길 1.,이모*****,서울 성동구,포장마차,신금호,2,4,4,4,3,1,0.0,39.233333333333334,28.304166666666667,41.32083333333333,43.079166666666666,3.5267291666666667,8.486770833333333,11.874079166666668,23.1474875,19.994333333333334,1.6941041666666665,4.2048958333333335,5.875920833333334,11.2775125,9.893166666666666,31.400000000000002,6.735416666666667,65.00416666666666,4.408333333333333,30.595833333333335
401DA3A519,서울특별시 성동구 성수이로 126,돼지**,서울 성동구,한식-육류/고기,성수,4,3,3,3,3,3,0.0,127.92500000000001,146.38333333333333,11.983333333333333,16.033333333333335,17.966708333333333,25.721566666666668,12.162108333333332,8.179995833333333,1.7847999999999997,9.241625,13.378433333333334,6.358725,4.290837499999999,0.9318666666666667,29.72208333333333,5.4375,9.541666666666666,40.520833333333336,37.44583333333333
40213576B3,서울특별시 성동구 금호로 15,중앙********,서울 성동구,식료품,금남시장,4,3,3,3,3,3,37.974999999999994,137.575,66.22916666666667,5.283333333333333,0.0,1.2823541666666667,15.785216666666665,21.9961375,10.966258333333334,8.690220833333335,0.9009791666666668,11.089783333333333,15.4788625,7.696241666666667,6.1056125,32.48875,5.947500000000001,57.891666666666666,1.8541666666666667,40.26666666666667
404C43C6FA,서울특별시 성동구 연무장3길 3,마야******,서울 성동구,양식,성수,6,3,3,3,3,4,0.0,186.2,134.65714285714284,44.057142857142864,37.51428571428571,14.665014285714285,10.276885714285715,3.819728571428571,3.3080285714285713,1.2788285714285714,23.034985714285718,16.151685714285716,5.9945571428571425,5.191971428571429,2.006885714285714,1.8542857142857143,43.9,4.085714285714285,4.957142857142857,76.68571428571428
40555676A3,서울특별시 성동구 용답중앙길 57-1,한우**,서울 성동구,한식-육류/고기,답십리,6,4,4,4,3,2,16.19,37.66,28.63,63.11,55.44,16.4428,6.652139999999999,2.49108,8.00155,7.34376,19.3272,7.837859999999999,3.06892,10.368450000000001,8.46624,28.295,23.851999999999997,50.43,4.13,35.44
406403403D,서울특별시 성동구 마조로 21,프레**************,서울 성동구,한식-단품요리일반,한양대,6,2,2,2,4,2,51.52142857142857,250.06428571428572,489.59999999999997,24.79285714285714,39.30714285714286,26.89897857142857,7.943728571428572,1.824814285714286,5.350271428571428,0.9039142857142858,31.379592857142857,9.1777,2.1109,6.235442857142857,1.0460857142857143,29.497142857142855,21.93357142857143,33.207142857142856,8.1,51.56428571428572
4067FB5604,서울특별시 성동구 장터5길 2-15,립서**,서울 성동구,백반/가정식,금남시장,5,6,5,5,5,2,6.3875,2.45,9.295833333333333,79.67083333333333,74.14583333333333,2.3599750000000004,6.143895833333334,6.859158333333333,15.805179166666667,13.9027125,2.9400250000000003,7.835270833333333,8.124175000000001,19.2114875,16.818120833333335,15.094583333333333,10.645416666666668,55.791666666666664,3.8333333333333335,15.370833333333334
4069628130,서울특별시 성동구 마장로35다길 9,OM***,서울 성동구,축산물,마장동,3,4,5,5,2,2,0.0,25.720833333333335,2.4000000000000004,48.07083333333333,40.37083333333333,0.0,0.2187625,3.8079083333333332,2.03315,23.824658333333335,0.0,1.8937374999999999,9.437925,3.821016666666667,54.95450833333334,40.80291666666667,6.102916666666666,1.3875,0.0,86.11250000000001
4074003379,서울특별시 성동구 연무장5가길 32,베커*****,서울 성동구,베이커리,성수,6,2,2,2,4,4,0.0,230.1625,483.8875,36.475,33.45,9.0513125,8.9422125,2.8361875,2.288475,0.48833750000000004,24.4736875,24.3577875,7.6388125,6.149025,1.2991625,15.0225,35.01375,6.375,14.025,67.1
407EA64E55,서울특별시 성동구 왕십리로24길 10-2,고깃****,서울 성동구,한식-육류/고기,왕십리,3,1,3,2,2,3,0.0,508.65416666666664,234.66250000000002,1.8208333333333333,4.9625,18.555295833333332,24.8487,9.647854166666667,10.846079166666666,4.7703625,8.4655375,11.347133333333334,4.402145833333333,4.945587499999999,2.1796375,10.857083333333334,7.73875,24.612499999999997,7.879166666666666,67.48750000000001
4080EC9ECB,서울 성동구 고산자로 346,미성****,서울 성동구,한식-육류/고기,마장동,1,2,3,3,2,2,0.0,165.95,132.58333333333334,10.0,14.691666666666666,2.687879166666667,7.8003125,11.539654166666667,18.07936666666667,21.242741666666667,1.6871208333333334,4.883020833333333,7.310345833333334,11.4248,13.344758333333333,26.745833333333334,6.453333333333333,30.204166666666666,15.433333333333334,54.36666666666667
40876D8589,서울특별시 성동구 성수이로22길 31,리*,서울 성동구,카페,성수,4,4,3,3,5,4,12.375,70.07499999999999,359.475,44.47083333333333,0.0,11.460891666666667,20.043545833333333,10.409441666666666,6.182691666666667,1.72125,7.668275,13.5147875,6.986391666666666,4.158975,1.1745833333333333,23.245,12.784583333333334,6.216666666666666,14.691666666666666,37.420833333333334
408A79D8E5,서울 성동구 성덕정길 142.,꽃돼*,서울 성동구,한식-육류/고기,성수,2,5,5,5,1,2,0.0,18.991666666666667,4.183333333333334,56.3,0.0,2.2249999999999996,13.337499999999999,11.579166666666666,16.395833333333332,56.4375,0.0,0.0,0.0,0.0,0.0,58.74791666666667,7.285833333333334,19.166666666666668,6.25,70.41666666666667
409D0DA708,서울특별시 성동구 마장로 310,복권***********,서울 성동구,식료품,마장동,5,4,4,4,4,1,0.0,27.254166666666666,48.8375,37.57916666666667,0.0,4.359095833333333,8.505554166666666,10.971691666666667,17.427908333333335,24.390195833333333,2.2117375,4.636112499999999,5.844975,9.138758333333334,12.513970833333333,28.365,12.335,35.1125,10.620833333333334,54.28333333333333
40A4DCBA7F,서울 성동구 왕십리로24길 9-1.,순천**,서울 성동구,한식-감자탕,왕십리,1,3,4,3,2,2,0.0,150.07083333333333,89.69583333333334,12.225000000000001,20.520833333333332,7.536829166666667,20.753141666666668,16.825904166666664,20.8205375,8.026079166666667,2.688170833333333,7.2843583333333335,5.857429166666666,7.379462500000001,2.8280875,22.749583333333334,6.84125,50.03333333333333,10.054166666666667,39.920833333333334
40B3115ED5,서울 성동구 마장로35다길 9,영양**,서울 성동구,축산물,마장동,2,4,5,5,1,2,0.0,40.49166666666667,9.795833333333333,34.68333333333334,29.525000000000002,5.634933333333333,15.444529166666667,6.7853666666666665,10.203808333333335,26.142679166666667,3.1025666666666667,8.5346375,3.814633333333333,5.658691666666666,14.678154166666666,13.651666666666667,7.29875,15.804166666666667,4.3875,79.80833333333334
40C78A09A2,서울특별시 성동구 고산자로24길 18,형제**,서울 성동구,축산물,마장동,5,5,5,5,3,1,0.0,6.370833333333334,5.004166666666666,69.8125,57.72083333333333,0.0,1.1415583333333332,2.185779166666667,6.104679166666667,16.587595833333335,0.0,2.7834416666666666,6.4433875,17.628654166666664,47.1207375,11.1475,16.247916666666665,5.433333333333334,6.429166666666666,83.97083333333333
40D0F833AA,서울특별시 성동구 독서당로47길 12-1,곽쓰*,서울 성동구,중식당,금남시장,6,4,4,4,2,1,0.0,56.93076923076923,18.623076923076923,61.53846153846154,43.98461538461538,4.4178999999999995,6.915123076923077,14.83946923076923,11.614676923076923,5.403530769230769,4.9821,8.838723076923078,21.06053076923077,14.623784615384617,7.281084615384616,14.248461538461537,28.286153846153844,66.83076923076923,2.6615384615384614,30.51538461538462
40F6DE923B,서울 성동구 마장로 223.,야미*,서울 성동구,치킨,왕십리,3,4,4,4,3,2,0.0,146.16250000000002,95.36250000000001,15.816666666666666,33.454166666666666,5.139304166666666,10.004158333333333,9.318666666666665,22.3403625,11.1042875,3.7940291666666663,7.1333416666666665,6.7105,16.517970833333333,7.9332125,25.122083333333332,7.035416666666666,60.612500000000004,12.745833333333334,26.633333333333333
40F82EA1A1,서울특별시 성동구 성수일로 10,스시**,서울 성동구,일식당,성수,4,2,4,4,1,2,0.0,183.3,38.916666666666664,9.075,8.008333333333333,25.451329166666667,29.637083333333333,5.47225,4.129520833333333,2.8861083333333335,12.261170833333333,14.204583333333334,2.611083333333333,1.9579791666666668,1.384725,9.35125,7.79875,7.933333333333334,5.362500000000001,86.70416666666667
40FF885FCA,서울 성동구 성수일로4길 33.,잇프*************,서울 성동구,농산물,성수,4,5,4,4,4,2,0.0,22.8375,57.49583333333333,31.137500000000003,45.68333333333333,7.6016625,14.113804166666666,7.24325,4.991133333333334,0.9846041666666667,14.610837499999999,25.936195833333333,13.727583333333333,9.063033333333333,1.7195624999999999,27.336666666666666,6.515833333333333,22.233333333333334,40.93333333333333,36.84583333333333
4117EDDE9C,서울 성동구 마장동,한울**,서울 성동구,축산물,마장동,3,6,6,6,6,6,0.0,0.14583333333333334,0.049999999999999996,92.91666666666667,86.9,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,4.166666666666667,4.166666666666667,0.0,0.0,4.166666666666667
4118B90D6E,서울 성동구 용답중앙15길 1.,홍두***,서울 성동구,백반/가정식,답십리,2,3,2,2,4,2,25.779166666666665,148.10000000000002,465.67499999999995,12.795833333333333,14.825000000000001,10.690654166666667,10.9421125,12.012670833333333,17.574366666666666,12.4766625,6.134345833333334,6.2578875,6.8664958333333335,9.988133333333332,7.065004166666666,35.181250000000006,6.779583333333333,35.7625,14.879166666666666,49.3625
41405E4F25,서울특별시 성동구 독서당로 194,라폰*,서울 성동구,백반/가정식,옥수,5,6,6,6,5,4,98.30416666666666,0.7833333333333333,1.3875000000000002,85.90416666666667,75.21666666666667,5.2617375,21.89741666666667,21.128804166666665,6.462954166666666,2.5317625,5.4632625,11.71925,11.871195833333333,7.403712500000001,2.1182375,3.110416666666667,13.48125,16.666666666666668,4.166666666666667,25.0
416F075512,서울특별시 성동구 아차산로 110,성수**,서울 성동구,한식-육류/고기,성수,6,1,3,3,1,4,0.0,490.7444444444444,206.61111111111111,14.600000000000001,16.744444444444444,18.758255555555554,17.507633333333334,5.461544444444445,4.415266666666667,1.4949777777777777,20.608411111111113,19.247922222222222,5.9829,4.918066666666667,1.6161333333333334,5.432222222222222,35.04,14.488888888888887,12.188888888888888,73.28888888888889
4182680D90,서울특별시 성동구 성덕정길 99,붕어***,서울 성동구,베이커리,성수,6,4,3,3,5,3,0.11538461538461539,73.22307692307692,304.2692307692308,37.08461538461538,34.23846153846154,6.500392307692308,11.748923076923077,7.903200000000001,4.410830769230769,2.1184153846153846,11.853453846153846,21.435692307692307,14.419876923076922,8.050707692307693,3.8585076923076924,11.798461538461538,17.695384615384615,16.43076923076923,3.707692307692308,72.16923076923077
41865131B6,서울특별시 성동구 용답중앙13길 14,배떡*****,서울 성동구,분식,답십리,5,5,5,5,4,1,95.285,3.025,8.6,79.545,71.4,17.57878,8.311810000000001,13.87327,9.697185,6.038665,13.531220000000001,6.87819,11.09173,8.312815,4.686335,14.214500000000001,16.5695,39.71,12.585,47.705
4187D0B073,서울특별시 성동구 성수이로 30-1,뚝섬****,서울 성동구,일식당,성수,6,4,4,4,2,2,0.0,27.642857142857142,23.7,77.65714285714286,51.08571428571429,7.946485714285715,16.358142857142855,8.005585714285715,10.566814285714287,14.95672857142857,6.639228571428571,11.941857142857142,5.0087,6.6474714285714285,11.94327142857143,8.347142857142856,40.34571428571429,39.128571428571426,14.3,46.57142857142857
41A48AF8FE,서울특별시 성동구 왕십리로 340,모리********,서울 성동구,커피전문점,왕십리,6,4,2,2,5,3,3.9250000000000003,136.925,221.07500000000002,57.025,58.474999999999994,12.19965,12.530775,6.234675,4.449925,3.684975,19.00035,19.544225,9.740325,6.825075,5.790025,21.8675,57.870000000000005,47.5,10.725,41.775
41B1FC479A,서울특별시 성동구 매봉길 50,오트**,서울 성동구,카페,옥수,4,6,5,5,5,4,3.5791666666666666,5.029166666666667,7.4624999999999995,72.81666666666666,0.0,6.2676125,12.974358333333335,9.067291666666668,2.6625666666666667,1.4805625,13.299054166666666,27.588141666666665,17.949375,6.0416,2.677770833333333,9.414166666666667,5.87625,10.2875,4.275,39.608333333333334
